any,Catalunya,nacionalitat,sexe,edat quinquennal,concepte,estat,valor
2022,Catalunya,resta de la Unió Europea,total,de 45 a 49 anys,població,,27779
2022,Catalunya,resta de la Unió Europea,total,de 50 a 54 anys,població,,22033
2022,Catalunya,resta de la Unió Europea,total,de 55 a 59 anys,població,,14774
2022,Catalunya,resta de la Unió Europea,total,de 60 a 64 anys,població,,10676
2022,Catalunya,resta de la Unió Europea,total,de 65 a 69 anys,població,,7753
2022,Catalunya,resta de la Unió Europea,total,de 70 a 74 anys,població,,5557
2022,Catalunya,resta de la Unió Europea,total,de 75 a 79 anys,població,,3626
2022,Catalunya,resta de la Unió Europea,total,de 80 a 84 anys,població,,2155
2022,Catalunya,resta de la Unió Europea,total,85 anys o més,població,,1460
2022,Catalunya,resta de la Unió Europea,total,total,població,,288390
2022,Catalunya,resta d'Europa,homes,de 0 a 4 anys,població,,2059
2022,Catalunya,resta d'Europa,homes,de 5 a 9 anys,població,,2468
2022,Catalunya,resta d'Europa,homes,de 10 a 14 anys,població,,2406
2022,Catalunya,resta d'Europa,homes,de 15 a 19 anys,població,,2113
2022,Catalunya,resta d'Europa,homes,de 20 a 24 anys,població,,2494
2022,Catalunya,resta d'Europa,homes,de 25 a 29 anys,població,,3864
2022,Catalunya,resta d'Europa,homes,de 30 a 34 anys,població,,4731
2022,Catalunya,resta d'Europa,homes,de 35 a 39 anys,població,,4732
2022,Catalunya,resta d'Europa,homes,de 40 a 44 anys,població,,4744
2022,Catalunya,resta d'Europa,homes,de 45 a 49 anys,població,,4309
2022,Catalunya,resta d'Europa,homes,de 50 a 54 anys,població,,3911
2022,Catalunya,resta d'Europa,homes,de 55 a 59 anys,població,,3085
2022,Catalunya,resta d'Europa,homes,de 60 a 64 anys,població,,2370
2022,Catalunya,resta d'Europa,homes,de 65 a 69 anys,població,,1534
2022,Catalunya,resta d'Europa,homes,de 70 a 74 anys,població,,1125
2022,Catalunya,resta d'Europa,homes,de 75 a 79 anys,població,,642
2022,Catalunya,resta d'Europa,homes,de 80 a 84 anys,població,,347
2022,Catalunya,resta d'Europa,homes,85 anys o més,població,,206
2022,Catalunya,resta d'Europa,homes,total,població,,47140
2022,Catalunya,resta d'Europa,dones,de 0 a 4 anys,població,,1992
2022,Catalunya,resta d'Europa,dones,de 5 a 9 anys,població,,2270
2022,Catalunya,resta d'Europa,dones,de 10 a 14 anys,població,,2260
2022,Catalunya,resta d'Europa,dones,de 15 a 19 anys,població,,1946
2022,Catalunya,resta d'Europa,dones,de 20 a 24 anys,població,,2921
2022,Catalunya,resta d'Europa,dones,de 25 a 29 anys,població,,4577
2022,Catalunya,resta d'Europa,dones,de 30 a 34 anys,població,,5803
2022,Catalunya,resta d'Europa,dones,de 35 a 39 anys,població,,6486
2022,Catalunya,resta d'Europa,dones,de 40 a 44 anys,població,,6004
2022,Catalunya,resta d'Europa,dones,de 45 a 49 anys,població,,5138
2022,Catalunya,resta d'Europa,dones,de 50 a 54 anys,població,,4030
2022,Catalunya,resta d'Europa,dones,de 55 a 59 anys,població,,3427
2022,Catalunya,resta d'Europa,dones,de 60 a 64 anys,població,,2763
2022,Catalunya,resta d'Europa,dones,de 65 a 69 anys,població,,2134
2022,Catalunya,resta d'Europa,dones,de 70 a 74 anys,població,,1435
2022,Catalunya,resta d'Europa,dones,de 75 a 79 anys,població,,736
2022,Catalunya,resta d'Europa,dones,de 80 a 84 anys,població,,411
2022,Catalunya,resta d'Europa,dones,85 anys o més,població,,256
2022,Catalunya,resta d'Europa,dones,total,població,,54589
2022,Catalunya,resta d'Europa,total,de 0 a 4 anys,població,,4051
2022,Catalunya,resta d'Europa,total,de 5 a 9 anys,població,,4738
2022,Catalunya,resta d'Europa,total,de 10 a 14 anys,població,,4666
2022,Catalunya,resta d'Europa,total,de 15 a 19 anys,població,,4059
2022,Catalunya,resta d'Europa,total,de 20 a 24 anys,població,,5415
2022,Catalunya,resta d'Europa,total,de 25 a 29 anys,població,,8441
2022,Catalunya,resta d'Europa,total,de 30 a 34 anys,població,,10534
2022,Catalunya,resta d'Europa,total,de 35 a 39 anys,població,,11218
2022,Catalunya,resta d'Europa,total,de 40 a 44 anys,població,,10748
2022,Catalunya,resta d'Europa,total,de 45 a 49 anys,població,,9447
2022,Catalunya,resta d'Europa,total,de 50 a 54 anys,població,,7941
2022,Catalunya,resta d'Europa,total,de 55 a 59 anys,població,,6512
2022,Catalunya,resta d'Europa,total,de 60 a 64 anys,població,,5133
2022,Catalunya,resta d'Europa,total,de 65 a 69 anys,població,,3668
2022,Catalunya,resta d'Europa,total,de 70 a 74 anys,població,,2560
2022,Catalunya,resta d'Europa,total,de 75 a 79 anys,població,,1378
2022,Catalunya,resta d'Europa,total,de 80 a 84 anys,població,,758
2022,Catalunya,resta d'Europa,total,85 anys o més,població,,462
2022,Catalunya,resta d'Europa,total,total,població,,101729
2022,Catalunya,Àfrica,homes,de 0 a 4 anys,població,,13879
2022,Catalunya,Àfrica,homes,de 5 a 9 anys,població,,11507
2022,Catalunya,Àfrica,homes,de 10 a 14 anys,població,,8427
2022,Catalunya,Àfrica,homes,de 15 a 19 anys,població,,10236
2022,Catalunya,Àfrica,homes,de 20 a 24 anys,població,,14536
2022,Catalunya,Àfrica,homes,de 25 a 29 anys,població,,16886
2022,Catalunya,Àfrica,homes,de 30 a 34 anys,població,,18524
2022,Catalunya,Àfrica,homes,de 35 a 39 anys,població,,21831
2022,Catalunya,Àfrica,homes,de 40 a 44 anys,població,,24576
2022,Catalunya,Àfrica,homes,de 45 a 49 anys,població,,19720
2022,Catalunya,Àfrica,homes,de 50 a 54 anys,població,,12714
2022,Catalunya,Àfrica,homes,de 55 a 59 anys,població,,7572
2022,Catalunya,Àfrica,homes,de 60 a 64 anys,població,,4536
2022,Catalunya,Àfrica,homes,de 65 a 69 anys,població,,2632
2022,Catalunya,Àfrica,homes,de 70 a 74 anys,població,,1152
2022,Catalunya,Àfrica,homes,de 75 a 79 anys,població,,463
2022,Catalunya,Àfrica,homes,de 80 a 84 anys,població,,271
2022,Catalunya,Àfrica,homes,85 anys o més,població,,152
2022,Catalunya,Àfrica,homes,total,població,,189614
2022,Catalunya,Àfrica,dones,de 0 a 4 anys,població,,13072
2022,Catalunya,Àfrica,dones,de 5 a 9 anys,població,,10634
2022,Catalunya,Àfrica,dones,de 10 a 14 anys,població,,7502
2022,Catalunya,Àfrica,dones,de 15 a 19 anys,població,,5516
2022,Catalunya,Àfrica,dones,de 20 a 24 anys,població,,7757
2022,Catalunya,Àfrica,dones,de 25 a 29 anys,població,,10636
2022,Catalunya,Àfrica,dones,de 30 a 34 anys,població,,14341
2022,Catalunya,Àfrica,dones,de 35 a 39 anys,població,,15871
2022,Catalunya,Àfrica,dones,de 40 a 44 anys,població,,13344
2022,Catalunya,Àfrica,dones,de 45 a 49 anys,població,,9337
2022,Catalunya,Àfrica,dones,de 50 a 54 anys,població,,6290
2022,Catalunya,Àfrica,dones,de 55 a 59 anys,població,,4474
2022,Catalunya,Àfrica,dones,de 60 a 64 anys,població,,2915
2022,Catalunya,Àfrica,dones,de 65 a 69 anys,població,,1704
2022,Catalunya,Àfrica,dones,de 70 a 74 anys,població,,1031
2022,Catalunya,Àfrica,dones,de 75 a 79 anys,població,,677
2022,Catalunya,Àfrica,dones,de 80 a 84 anys,població,,463
2022,Catalunya,Àfrica,dones,85 anys o més,població,,278
2022,Catalunya,Àfrica,dones,total,població,,125842
2022,Catalunya,Àfrica,total,de 0 a 4 anys,població,,26951
2022,Catalunya,Àfrica,total,de 5 a 9 anys,població,,22141
2022,Catalunya,Àfrica,total,de 10 a 14 anys,població,,15929
2022,Catalunya,Àfrica,total,de 15 a 19 anys,població,,15752
2022,Catalunya,Àfrica,total,de 20 a 24 anys,població,,22293
2022,Catalunya,Àfrica,total,de 25 a 29 anys,població,,27522
2022,Catalunya,Àfrica,total,de 30 a 34 anys,població,,32865
2022,Catalunya,Àfrica,total,de 35 a 39 anys,població,,37702
2022,Catalunya,Àfrica,total,de 40 a 44 anys,població,,37920
2022,Catalunya,Àfrica,total,de 45 a 49 anys,població,,29057
2022,Catalunya,Àfrica,total,de 50 a 54 anys,població,,19004
2022,Catalunya,Àfrica,total,de 55 a 59 anys,població,,12046
2022,Catalunya,Àfrica,total,de 60 a 64 anys,població,,7451
2022,Catalunya,Àfrica,total,de 65 a 69 anys,població,,4336
2022,Catalunya,Àfrica,total,de 70 a 74 anys,població,,2183
2022,Catalunya,Àfrica,total,de 75 a 79 anys,població,,1140
2022,Catalunya,Àfrica,total,de 80 a 84 anys,població,,734
2022,Catalunya,Àfrica,total,85 anys o més,població,,430
2022,Catalunya,Àfrica,total,total,població,,315456
2022,Catalunya,Amèrica del Nord i Central,homes,de 0 a 4 anys,població,,2187
2022,Catalunya,Amèrica del Nord i Central,homes,de 5 a 9 anys,població,,2325
2022,Catalunya,Amèrica del Nord i Central,homes,de 10 a 14 anys,població,,2539
2022,Catalunya,Amèrica del Nord i Central,homes,de 15 a 19 anys,població,,2814
2022,Catalunya,Amèrica del Nord i Central,homes,de 20 a 24 anys,població,,4175
2022,Catalunya,Amèrica del Nord i Central,homes,de 25 a 29 anys,població,,6197
2022,Catalunya,Amèrica del Nord i Central,homes,de 30 a 34 anys,població,,6534
2022,Catalunya,Amèrica del Nord i Central,homes,de 35 a 39 anys,població,,5119
2022,Catalunya,Amèrica del Nord i Central,homes,de 40 a 44 anys,població,,3775
2022,Catalunya,Amèrica del Nord i Central,homes,de 45 a 49 anys,població,,2685
2022,Catalunya,Amèrica del Nord i Central,homes,de 50 a 54 anys,població,,1936
2022,Catalunya,Amèrica del Nord i Central,homes,de 55 a 59 anys,població,,1286
2022,Catalunya,Amèrica del Nord i Central,homes,de 60 a 64 anys,població,,701
2022,Catalunya,Amèrica del Nord i Central,homes,de 65 a 69 anys,població,,464
2022,Catalunya,Amèrica del Nord i Central,homes,de 70 a 74 anys,població,,321
2022,Catalunya,Amèrica del Nord i Central,homes,de 75 a 79 anys,població,,210
2022,Catalunya,Amèrica del Nord i Central,homes,de 80 a 84 anys,població,,111
2022,Catalunya,Amèrica del Nord i Central,homes,85 anys o més,població,,62
2022,Catalunya,Amèrica del Nord i Central,homes,total,població,,43441
2022,Catalunya,Amèrica del Nord i Central,dones,de 0 a 4 anys,població,,2170
2022,Catalunya,Amèrica del Nord i Central,dones,de 5 a 9 anys,població,,2243
2022,Catalunya,Amèrica del Nord i Central,dones,de 10 a 14 anys,població,,2531
2022,Catalunya,Amèrica del Nord i Central,dones,de 15 a 19 anys,població,,3066
2022,Catalunya,Amèrica del Nord i Central,dones,de 20 a 24 anys,població,,6083
2022,Catalunya,Amèrica del Nord i Central,dones,de 25 a 29 anys,població,,10402
2022,Catalunya,Amèrica del Nord i Central,dones,de 30 a 34 anys,població,,10646
2022,Catalunya,Amèrica del Nord i Central,dones,de 35 a 39 anys,població,,8566
2022,Catalunya,Amèrica del Nord i Central,dones,de 40 a 44 anys,població,,6671
2022,Catalunya,Amèrica del Nord i Central,dones,de 45 a 49 anys,població,,4765
2022,Catalunya,Amèrica del Nord i Central,dones,de 50 a 54 anys,població,,3284
2022,Catalunya,Amèrica del Nord i Central,dones,de 55 a 59 anys,població,,2099
2022,Catalunya,Amèrica del Nord i Central,dones,de 60 a 64 anys,població,,1286
2022,Catalunya,Amèrica del Nord i Central,dones,de 65 a 69 anys,població,,848
2022,Catalunya,Amèrica del Nord i Central,dones,de 70 a 74 anys,població,,574
2022,Catalunya,Amèrica del Nord i Central,dones,de 75 a 79 anys,població,,323
2022,Catalunya,Amèrica del Nord i Central,dones,de 80 a 84 anys,població,,181
2022,Catalunya,Amèrica del Nord i Central,dones,85 anys o més,població,,137
2022,Catalunya,Amèrica del Nord i Central,dones,total,població,,65875
2022,Catalunya,Amèrica del Nord i Central,total,de 0 a 4 anys,població,,4357
2022,Catalunya,Amèrica del Nord i Central,total,de 5 a 9 anys,població,,4568
2022,Catalunya,Amèrica del Nord i Central,total,de 10 a 14 anys,població,,5070
2022,Catalunya,Amèrica del Nord i Central,total,de 15 a 19 anys,població,,5880
2022,Catalunya,Amèrica del Nord i Central,total,de 20 a 24 anys,població,,10258
2022,Catalunya,Amèrica del Nord i Central,total,de 25 a 29 anys,població,,16599
2022,Catalunya,Amèrica del Nord i Central,total,de 30 a 34 anys,població,,17180
2022,Catalunya,Amèrica del Nord i Central,total,de 35 a 39 anys,població,,13685
2022,Catalunya,Amèrica del Nord i Central,total,de 40 a 44 anys,població,,10446
2022,Catalunya,Amèrica del Nord i Central,total,de 45 a 49 anys,població,,7450
2022,Catalunya,Amèrica del Nord i Central,total,de 50 a 54 anys,població,,5220
2022,Catalunya,Amèrica del Nord i Central,total,de 55 a 59 anys,població,,3385
2022,Catalunya,Amèrica del Nord i Central,total,de 60 a 64 anys,població,,1987
2022,Catalunya,Amèrica del Nord i Central,total,de 65 a 69 anys,població,,1312
2022,Catalunya,Amèrica del Nord i Central,total,de 70 a 74 anys,població,,895
2022,Catalunya,Amèrica del Nord i Central,total,de 75 a 79 anys,població,,533
2022,Catalunya,Amèrica del Nord i Central,total,de 80 a 84 anys,població,,292
2022,Catalunya,Amèrica del Nord i Central,total,85 anys o més,població,,199
2022,Catalunya,Amèrica del Nord i Central,total,total,població,,109316
2022,Catalunya,Amèrica del Sud,homes,de 0 a 4 anys,població,,3545
2022,Catalunya,Amèrica del Sud,homes,de 5 a 9 anys,població,,4736
2022,Catalunya,Amèrica del Sud,homes,de 10 a 14 anys,població,,4143
2022,Catalunya,Amèrica del Sud,homes,de 15 a 19 anys,població,,4706
2022,Catalunya,Amèrica del Sud,homes,de 20 a 24 anys,població,,8595
2022,Catalunya,Amèrica del Sud,homes,de 25 a 29 anys,població,,13895
2022,Catalunya,Amèrica del Sud,homes,de 30 a 34 anys,població,,16071
2022,Catalunya,Amèrica del Sud,homes,de 35 a 39 anys,població,,14994
2022,Catalunya,Amèrica del Sud,homes,de 40 a 44 anys,població,,13390
2022,Catalunya,Amèrica del Sud,homes,de 45 a 49 anys,població,,9335
2022,Catalunya,Amèrica del Sud,homes,de 50 a 54 anys,població,,6290
2022,Catalunya,Amèrica del Sud,homes,de 55 a 59 anys,població,,4205
2022,Catalunya,Amèrica del Sud,homes,de 60 a 64 anys,població,,2586
2022,Catalunya,Amèrica del Sud,homes,de 65 a 69 anys,població,,1644
2022,Catalunya,Amèrica del Sud,homes,de 70 a 74 anys,població,,1126
2022,Catalunya,Amèrica del Sud,homes,de 75 a 79 anys,població,,630
2022,Catalunya,Amèrica del Sud,homes,de 80 a 84 anys,població,,302
2022,Catalunya,Amèrica del Sud,homes,85 anys o més,població,,219
2022,Catalunya,Amèrica del Sud,homes,total,població,,110412
2022,Catalunya,Amèrica del Sud,dones,de 0 a 4 anys,població,,3412
2022,Catalunya,Amèrica del Sud,dones,de 5 a 9 anys,població,,4621
2022,Catalunya,Amèrica del Sud,dones,de 10 a 14 anys,població,,3940
2022,Catalunya,Amèrica del Sud,dones,de 15 a 19 anys,població,,4786
2022,Catalunya,Amèrica del Sud,dones,de 20 a 24 anys,població,,9526
2022,Catalunya,Amèrica del Sud,dones,de 25 a 29 anys,població,,16482
2022,Catalunya,Amèrica del Sud,dones,de 30 a 34 anys,població,,18658
2022,Catalunya,Amèrica del Sud,dones,de 35 a 39 anys,població,,16960
2022,Catalunya,Amèrica del Sud,dones,de 40 a 44 anys,població,,15127
2022,Catalunya,Amèrica del Sud,dones,de 45 a 49 anys,població,,11275
2022,Catalunya,Amèrica del Sud,dones,de 50 a 54 anys,població,,8214
2022,Catalunya,Amèrica del Sud,dones,de 55 a 59 anys,població,,6111
2022,Catalunya,Amèrica del Sud,dones,de 60 a 64 anys,població,,4459
2022,Catalunya,Amèrica del Sud,dones,de 65 a 69 anys,població,,3122
2022,Catalunya,Amèrica del Sud,dones,de 70 a 74 anys,població,,2057
2022,Catalunya,Amèrica del Sud,dones,de 75 a 79 anys,població,,1254
2022,Catalunya,Amèrica del Sud,dones,de 80 a 84 anys,població,,803
2022,Catalunya,Amèrica del Sud,dones,85 anys o més,població,,611
2022,Catalunya,Amèrica del Sud,dones,total,població,,131418
2022,Catalunya,Amèrica del Sud,total,de 0 a 4 anys,població,,6957
2022,Catalunya,Amèrica del Sud,total,de 5 a 9 anys,població,,9357
2022,Catalunya,Amèrica del Sud,total,de 10 a 14 anys,població,,8083
2022,Catalunya,Amèrica del Sud,total,de 15 a 19 anys,població,,9492
2022,Catalunya,Amèrica del Sud,total,de 20 a 24 anys,població,,18121
2022,Catalunya,Amèrica del Sud,total,de 25 a 29 anys,població,,30377
2022,Catalunya,Amèrica del Sud,total,de 30 a 34 anys,població,,34729
2022,Catalunya,Amèrica del Sud,total,de 35 a 39 anys,població,,31954
2022,Catalunya,Amèrica del Sud,total,de 40 a 44 anys,població,,28517
2022,Catalunya,Amèrica del Sud,total,de 45 a 49 anys,població,,20610
2022,Catalunya,Amèrica del Sud,total,de 50 a 54 anys,població,,14504
2022,Catalunya,Amèrica del Sud,total,de 55 a 59 anys,població,,10316
2022,Catalunya,Amèrica del Sud,total,de 60 a 64 anys,població,,7045
2022,Catalunya,Amèrica del Sud,total,de 65 a 69 anys,població,,4766
2022,Catalunya,Amèrica del Sud,total,de 70 a 74 anys,població,,3183
2022,Catalunya,Amèrica del Sud,total,de 75 a 79 anys,població,,1884
2022,Catalunya,Amèrica del Sud,total,de 80 a 84 anys,població,,1105
2022,Catalunya,Amèrica del Sud,total,85 anys o més,població,,830
2022,Catalunya,Amèrica del Sud,total,total,població,,241830
2022,Catalunya,Àsia i Oceania,homes,de 0 a 4 anys,població,,5994
2022,Catalunya,Àsia i Oceania,homes,de 5 a 9 anys,població,,5261
2022,Catalunya,Àsia i Oceania,homes,de 10 a 14 anys,població,,5294
2022,Catalunya,Àsia i Oceania,homes,de 15 a 19 anys,població,,5448
2022,Catalunya,Àsia i Oceania,homes,de 20 a 24 anys,població,,8625
2022,Catalunya,Àsia i Oceania,homes,de 25 a 29 anys,població,,12182
2022,Catalunya,Àsia i Oceania,homes,de 30 a 34 anys,població,,12780
2022,Catalunya,Àsia i Oceania,homes,de 35 a 39 anys,població,,12158
2022,Catalunya,Àsia i Oceania,homes,de 40 a 44 anys,població,,11219
2022,Catalunya,Àsia i Oceania,homes,de 45 a 49 anys,població,,8987
2022,Catalunya,Àsia i Oceania,homes,de 50 a 54 anys,població,,6749
2022,Catalunya,Àsia i Oceania,homes,de 55 a 59 anys,població,,4196
2022,Catalunya,Àsia i Oceania,homes,de 60 a 64 anys,població,,2141
2022,Catalunya,Àsia i Oceania,homes,de 65 a 69 anys,població,,1112
2022,Catalunya,Àsia i Oceania,homes,de 70 a 74 anys,població,,492
2022,Catalunya,Àsia i Oceania,homes,de 75 a 79 anys,població,,235
2022,Catalunya,Àsia i Oceania,homes,de 80 a 84 anys,població,,97
2022,Catalunya,Àsia i Oceania,homes,85 anys o més,població,,63
2022,Catalunya,Àsia i Oceania,homes,total,població,,103033
2022,Catalunya,Àsia i Oceania,dones,de 0 a 4 anys,població,,5412
2022,Catalunya,Àsia i Oceania,dones,de 5 a 9 anys,població,,4686
2022,Catalunya,Àsia i Oceania,dones,de 10 a 14 anys,població,,4657
2022,Catalunya,Àsia i Oceania,dones,de 15 a 19 anys,població,,3861
2022,Catalunya,Àsia i Oceania,dones,de 20 a 24 anys,població,,5375
2022,Catalunya,Àsia i Oceania,dones,de 25 a 29 anys,població,,7399
2022,Catalunya,Àsia i Oceania,dones,de 30 a 34 anys,població,,9064
2022,Catalunya,Àsia i Oceania,dones,de 35 a 39 anys,població,,8784
2022,Catalunya,Àsia i Oceania,dones,de 40 a 44 anys,població,,7903
2022,Catalunya,Àsia i Oceania,dones,de 45 a 49 anys,població,,6618
2022,Catalunya,Àsia i Oceania,dones,de 50 a 54 anys,població,,5268
2022,Catalunya,Àsia i Oceania,dones,de 55 a 59 anys,població,,3409
2022,Catalunya,Àsia i Oceania,dones,de 60 a 64 anys,població,,1589
2022,Catalunya,Àsia i Oceania,dones,de 65 a 69 anys,població,,902
2022,Catalunya,Àsia i Oceania,dones,de 70 a 74 anys,població,,504
2022,Catalunya,Àsia i Oceania,dones,de 75 a 79 anys,població,,275
2022,Catalunya,Àsia i Oceania,dones,de 80 a 84 anys,població,,141
2022,Catalunya,Àsia i Oceania,dones,85 anys o més,població,,71
2022,Catalunya,Àsia i Oceania,dones,total,població,,75918
2022,Catalunya,Àsia i Oceania,total,de 0 a 4 anys,població,,11406
2022,Catalunya,Àsia i Oceania,total,de 5 a 9 anys,població,,9947
2022,Catalunya,Àsia i Oceania,total,de 10 a 14 anys,població,,9951
2022,Catalunya,Àsia i Oceania,total,de 15 a 19 anys,població,,9309
2022,Catalunya,Àsia i Oceania,total,de 20 a 24 anys,població,,14000
2022,Catalunya,Àsia i Oceania,total,de 25 a 29 anys,població,,19581
2022,Catalunya,Àsia i Oceania,total,de 30 a 34 anys,població,,21844
2022,Catalunya,Àsia i Oceania,total,de 35 a 39 anys,població,,20942
2022,Catalunya,Àsia i Oceania,total,de 40 a 44 anys,població,,19122
2022,Catalunya,Àsia i Oceania,total,de 45 a 49 anys,població,,15605
2022,Catalunya,Àsia i Oceania,total,de 50 a 54 anys,població,,12017
2022,Catalunya,Àsia i Oceania,total,de 55 a 59 anys,població,,7605
2022,Catalunya,Àsia i Oceania,total,de 60 a 64 anys,població,,3730
2022,Catalunya,Àsia i Oceania,total,de 65 a 69 anys,població,,2014
2022,Catalunya,Àsia i Oceania,total,de 70 a 74 anys,població,,996
2022,Catalunya,Àsia i Oceania,total,de 75 a 79 anys,població,,510
2022,Catalunya,Àsia i Oceania,total,de 80 a 84 anys,població,,238
2022,Catalunya,Àsia i Oceania,total,85 anys o més,població,,134
2022,Catalunya,Àsia i Oceania,total,total,població,,178951
2022,Catalunya,total,homes,de 0 a 4 anys,població,,160549
2022,Catalunya,total,homes,de 5 a 9 anys,població,,195851
2022,Catalunya,total,homes,de 10 a 14 anys,població,,221457
2022,Catalunya,total,homes,de 15 a 19 anys,població,,217497
2022,Catalunya,total,homes,de 20 a 24 anys,població,,210575
2022,Catalunya,total,homes,de 25 a 29 anys,població,,220051
2022,Catalunya,total,homes,de 30 a 34 anys,població,,235231
2022,Catalunya,total,homes,de 35 a 39 anys,població,,259119
2022,Catalunya,total,homes,de 40 a 44 anys,població,,322071
2022,Catalunya,total,homes,de 45 a 49 anys,població,,340225
2022,Catalunya,total,homes,de 50 a 54 anys,població,,301091
2022,Catalunya,total,homes,de 55 a 59 anys,població,,266178
2022,Catalunya,total,homes,de 60 a 64 anys,població,,225917
2022,Catalunya,total,homes,de 65 a 69 anys,població,,187692
2022,Catalunya,total,homes,de 70 a 74 anys,població,,162413
2022,Catalunya,total,homes,de 75 a 79 anys,població,,128358
2022,Catalunya,total,homes,de 80 a 84 anys,població,,81259
2022,Catalunya,total,homes,85 anys o més,població,,84639
2022,Catalunya,total,homes,total,població,,3820173
2022,Catalunya,total,dones,de 0 a 4 anys,població,,152791
2022,Catalunya,total,dones,de 5 a 9 anys,població,,184197
2022,Catalunya,total,dones,de 10 a 14 anys,població,,207217
2022,Catalunya,total,dones,de 15 a 19 anys,població,,201575
2022,Catalunya,total,dones,de 20 a 24 anys,població,,195521
2022,Catalunya,total,dones,de 25 a 29 anys,població,,211395
2022,Catalunya,total,dones,de 30 a 34 anys,població,,230932
2022,Catalunya,total,dones,de 35 a 39 anys,població,,259051
2022,Catalunya,total,dones,de 40 a 44 anys,població,,311768
2022,Catalunya,total,dones,de 45 a 49 anys,població,,325199
2022,Catalunya,total,dones,de 50 a 54 anys,població,,293264
2022,Catalunya,total,dones,de 55 a 59 anys,població,,270533
2022,Catalunya,total,dones,de 60 a 64 anys,població,,244400
2022,Catalunya,total,dones,de 65 a 69 anys,població,,211366
2022,Catalunya,total,dones,de 70 a 74 anys,població,,193779
2022,Catalunya,total,dones,de 75 a 79 anys,població,,163592
2022,Catalunya,total,dones,de 80 a 84 anys,població,,115160
2022,Catalunya,total,dones,85 anys o més,població,,169910
2022,Catalunya,total,dones,total,població,,3941650
2022,Catalunya,total,total,de 0 a 4 anys,població,,313340
2022,Catalunya,total,total,de 5 a 9 anys,població,,380048
2022,Catalunya,total,total,de 10 a 14 anys,població,,428674
2022,Catalunya,total,total,de 15 a 19 anys,població,,419072
2022,Catalunya,total,total,de 20 a 24 anys,població,,406096
2022,Catalunya,total,total,de 25 a 29 anys,població,,431446
2022,Catalunya,total,total,de 30 a 34 anys,població,,466163
2022,Catalunya,total,total,de 35 a 39 anys,població,,518170
2022,Catalunya,total,total,de 40 a 44 anys,població,,633839
2022,Catalunya,total,total,de 45 a 49 anys,població,,665424
2022,Catalunya,total,total,de 50 a 54 anys,població,,594355
2022,Catalunya,total,total,de 55 a 59 anys,població,,536711
2022,Catalunya,total,total,de 60 a 64 anys,població,,470317
2022,Catalunya,total,total,de 65 a 69 anys,població,,399058
2022,Catalunya,total,total,de 70 a 74 anys,població,,356192
2022,Catalunya,total,total,de 75 a 79 anys,població,,291950
2022,Catalunya,total,total,de 80 a 84 anys,població,,196419
2022,Catalunya,total,total,85 anys o més,població,,254549
2022,Catalunya,total,total,total,població,,7761823
2023,Catalunya,espanyola,homes,de 0 a 4 anys,població,,123385
2023,Catalunya,espanyola,homes,de 5 a 9 anys,població,,161374
2023,Catalunya,espanyola,homes,de 10 a 14 anys,població,,191027
2023,Catalunya,espanyola,homes,de 15 a 19 anys,població,,192530
2023,Catalunya,espanyola,homes,de 20 a 24 anys,població,,170160
2023,Catalunya,espanyola,homes,de 25 a 29 anys,població,,156126
2023,Catalunya,espanyola,homes,de 30 a 34 anys,població,,159656
2023,Catalunya,espanyola,homes,de 35 a 39 anys,població,,175365
2023,Catalunya,espanyola,homes,de 40 a 44 anys,població,,233982
2023,Catalunya,espanyola,homes,de 45 a 49 anys,població,,280173
2023,Catalunya,espanyola,homes,de 50 a 54 anys,població,,260531
2023,Catalunya,espanyola,homes,de 55 a 59 anys,població,,242684
2023,Catalunya,espanyola,homes,de 60 a 64 anys,població,,210421
2023,Catalunya,espanyola,homes,de 65 a 69 anys,població,,179260
2023,Catalunya,espanyola,homes,de 70 a 74 anys,població,,156412
2023,Catalunya,espanyola,homes,de 75 a 79 anys,població,,129468
2023,Catalunya,espanyola,homes,de 80 a 84 anys,població,,79297
2023,Catalunya,espanyola,homes,85 anys o més,població,,84164
2023,Catalunya,espanyola,homes,total,població,,3186015
2023,Catalunya,espanyola,dones,de 0 a 4 anys,població,,117442
2023,Catalunya,espanyola,dones,de 5 a 9 anys,població,,151930
2023,Catalunya,espanyola,dones,de 10 a 14 anys,població,,179089
2023,Catalunya,espanyola,dones,de 15 a 19 anys,població,,182235
2023,Catalunya,espanyola,dones,de 20 a 24 anys,població,,161507
2023,Catalunya,espanyola,dones,de 25 a 29 anys,població,,149647
2023,Catalunya,espanyola,dones,de 30 a 34 anys,població,,154642
2023,Catalunya,espanyola,dones,de 35 a 39 anys,població,,176039
2023,Catalunya,espanyola,dones,de 40 a 44 anys,població,,234366
2023,Catalunya,espanyola,dones,de 45 a 49 anys,població,,276930
2023,Catalunya,espanyola,dones,de 50 a 54 anys,població,,259246
2023,Catalunya,espanyola,dones,de 55 a 59 anys,població,,248848
2023,Catalunya,espanyola,dones,de 60 a 64 anys,població,,228097
2023,Catalunya,espanyola,dones,de 65 a 69 anys,població,,202414
2023,Catalunya,espanyola,dones,de 70 a 74 anys,població,,186740
2023,Catalunya,espanyola,dones,de 75 a 79 anys,població,,165330
2023,Catalunya,espanyola,dones,de 80 a 84 anys,població,,111166
2023,Catalunya,espanyola,dones,85 anys o més,població,,168299
2023,Catalunya,espanyola,dones,total,població,,3353967
